item_id,event_type,title,authors,time,room,abstract,item_url,source_label,source
67087,Poster,"Position: AI Lock-In Is in Progress, and We Must Be Prepared",Jaeho Kim ⋅ Seokhyun Lee ⋅ Jieun Lee ⋅ Changhee Lee,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"AI safety research has mainly focused on two areas: technical alignment (ensuring AI systems produce human-aligned outputs) and the regulation of generative AI's societal impacts (including unemployment risk and labor market disruption). However, an equally important dimension remains underexplored: the risk inherent in dependence on AI systems themselves. In this position paper, we argue that AI safety research should address $\textbf{\textit{AI Lock-In}}$, the phenomenon whereby excessive reliance on AI systems leads to human deskilling, diminishes human capacity for independent functioning, and creates systemic vulnerabilities when AI systems become unavailable or compromised. We highlight that AI Lock-In is a systemic threat that is already emerging at individual, societal, and national levels, one that could be dramatically amplified by AI service disruptions or geopolitical conflicts. Drawing on detailed scenarios, we investigate how AI Lock-In emerges and escalates across multiple levels, ranging from individual skill atrophy to national-scale infrastructure failures. To address this, we provide guidance on how such risks can be mitigated and prepared for at each level. We contend that proactively addressing AI Lock-In before such dependencies become entrenched and irreversible is essential for preserving individual autonomy and national security.",https://icml.cc/virtual/2026/poster/67087,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
63589,Poster,Recurrent Structural Policy Gradient for Partially Observable Mean Field Games,Clarisse Wibault ⋅ Sebastian Towers ⋅ Tiphaine Wibault ⋅ Juan Duque ⋅ Johannes Forkel ⋅ George Whittle ⋅ Andreas Schaab ⋅ Chiyuan Wang ⋅ Yucheng Yang ⋅ Michael A Osborne ⋅ Benjamin Moll ⋅ Jakob Foerster,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"Mean Field Games (MFGs) provide a principled framework for modeling interactions in large populations models: at scale, population dynamics become deterministic, with uncertainty entering only through aggregate shocks, or *common noise*. However, algorithmic progress has been limited since model-free methods are too high variance and exact methods scale poorly. Recent Hybrid Structural Methods (HSMs) use Monte Carlo rollouts for the common noise in combination with exact estimation of the expected return, conditioned on those samples. However, HSMs have not been scaled to Partially Observable settings. We propose *Recurrent Structural Policy Gradient* (RSPG), the first history-aware HSM. We also introduce MFAX, our JAX-based framework for MFGs. By leveraging known transition dynamics, RSPG achieves state-of-the-art performance as well as an order-of-magnitude faster convergence and solves, for the first time, a macroeconomics MFG with heterogeneous agents, common noise and history-aware policies. MFAX is publicly available at: .",https://icml.cc/virtual/2026/poster/63589,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
64097,Poster,A Factorized Low-Rank RNN Framework for Uncovering Independent Neural Latent Dynamics and Connectivity,Chengrui Li ⋅ Yunmiao Wang ⋅ Yule Wang ⋅ Weihan Li ⋅ Dieter Jaeger ⋅ Anqi Wu,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Low-rank recurrent neural networks (lrRNNs) are a class of models that uncover low-dimensional latent dynamics underlying neural population activity. Although their functional connectivity is low-rank, it lacks independence interpretations, making it difficult to assign distinct computational roles to different latent dimensions. To address this, we propose the Factored Recurrent Neural Network (FacRNN), a generative lrRNN framework that assumes group-wise independence among latent dynamics while allowing flexible within-group entanglement. These independent latent groups allow latent dynamics to evolve separately, but are internally rich for complex computation. We reformulate the lrRNN under a variational autoencoder (VAE) framework, enabling us to introduce a partial correlation penalty that encourages independence between groups of latent dimensions. Experiments on synthetic, monkey M1, and mouse voltage imaging data show that FacRNN consistently improves the disentanglement and interpretability of learned neural latent trajectories in low-dimensional space and low-rank connectivity over baseline lrRNNs that do not encourage group-wise independence.",https://icml.cc/virtual/2026/poster/64097,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
60900,Poster,SplAttN: Bridging 2D and 3D with Gaussian Soft Splatting and Attention for Point Cloud Completion,Zhaoyang Li ⋅ Zhichao You ⋅ Tianrui Li,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"Although multi-modal learning has advanced point cloud completion, the theoretical mechanisms remain unclear. Recent works attribute success to the connection between modalities, yet we identify that standard hard projection severs this connection, inducing Cross-Modal Entropy Collapse where sparse support hinders visual prior propagation. To bridge this gap, we propose SplAttN, which maximizes Point-wise Mutual Information via Differentiable Gaussian Splatting. By reformulating projection as continuous density estimation, SplAttN facilitates gradient flow and optimizes connection learnability. Extensive experiments show that SplAttN achieves state-of-the-art performance on PCN and ShapeNet-55/34. Crucially, we utilize the real-world KITTI benchmark as a stress test for multi-modal reliance. Counter-factual evaluation reveals that while baselines degenerate into unimodal template retrievers insensitive to visual removal, SplAttN maintains a robust dependency on visual cues, validating that our method establishes an effective cross-modal connection. Code is available at https://anonymous.4open.science/r/Anonymous-766B/.",https://icml.cc/virtual/2026/poster/60900,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
65974,Poster,On Minimum Depth and Width of Floating-Point Neural Networks for Representing Floating-Point Functions,Sejun Park ⋅ Yeachan Park ⋅ Geonho Hwang,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"Research on the expressive power of neural networks has identified the minimum depth and width of neural networks that enable universal approximation and memorization. However, existing results are derived under exact arithmetic and cannot be directly applied to real implementations on computers, which can only use a finite set of numbers and inexact machine operations with round-off errors. In this work, we study floating-point ReLU networks that have floating-point parameters and use floating-point operations. Specifically, we investigate their minimum depth and width to represent all functions from the set of floating-point vectors $\mathbb F^d$ to the set of floating-point numbers $\mathbb F$. We first show that the minimum depth for representing all functions from $\mathbb F^d$ to $\mathbb F$ is exactly three, where two layers can be sufficient if we consider a smaller domain and/or codomain. We further show that the minimum width for representing all functions from $\mathbb F^d$ to $\mathbb F$ lies between $2d$ and $2d+4$. In addition, if we restrict the domain to non-negative floats, it lies between $d$ and $d+4$, where it can be smaller for a smaller domain, even beyond $d$. Our results show that the existing results analyzed under exact arithmetic do not extend to the floating-point setup.",https://icml.cc/virtual/2026/poster/65974,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
63692,Poster,RelaxFlow: Text-Driven Amodal 3D Generation,Jiayin Zhu ⋅ Guoji Fu ⋅ Xiaolu Liu ⋅ Qiyuan He ⋅ Yicong Li ⋅ Angela Yao,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Image-to-3D generation faces inherent semantic ambiguity under occlusion, where partial observation alone is often insufficient to determine object category. In this work, we formalize *text-driven amodal 3D generation*, where text prompts steer the completion of unseen regions while strictly preserving input observation. Crucially, we identify that these objectives demand distinct control granularities: rigid control for the observation versus relaxed structural control for the prompt. To this end, we propose **RelaxFlow**, a training-free dual-branch framework that decouples control granularity via a Multi-Prior Consensus Module and a Relaxation Mechanism. Theoretically, we prove that our relaxation is equivalent to applying a low-pass filter on the generative vector field, which suppresses high-frequency instance details to isolate geometric structure that accommodates the observation. To facilitate evaluation, we introduce two diagnostic benchmarks, **ExtremeOcc-3D** and **AmbiSem-3D**. Extensive experiments demonstrate that RelaxFlow successfully steers the generation of unseen regions to match the prompt intent without compromising visual fidelity. Code and datasets will be released.",https://icml.cc/virtual/2026/poster/63692,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
64050,Poster,Diffuse to Detect: Bi-Level Sample Rebalancing with Pseudo-Label Diffusion for Point-Supervised Infrared Small-Target Detection,Zhu Liu ⋅ Yuanhang Yao ⋅ Ping Qian ⋅ Zihang Chen ⋅ Risheng Liu,"Jul 8, 5:00 PM - 6:45 PM",HALL A,"Point supervision has become a scalable solution to address dense annotation for infrared small target detection, but its performance is limited by two coupled bottlenecks: unstable pseudo-label evolution in cluttered, low-contrast infrared imagery and severe sample-distribution imbalance. In this paper, we present a more adaptive and stable framework to address these issues. Leveraging the intrinsic consistency between thermal radiation patterns and heat diffusion, we propose a physics-induced annotation strategy that expands single-point labels into reliable pseudo-masks. To further enhance supervision and alleviate sample imbalance, we develop a bi-level dual-update framework that jointly optimizes detector weights, sample weights, and diffusion parameters. A meta-classifier dynamically predicts sample-wise loss weights, while a differentiable diffusion module refines pseudo-labels with detection feedback, enabling adaptive interaction between training and hyperparameter optimization. Extensive experiments across multiple datasets demonstrate five-fold annotation acceleration, superior detection accuracy, and comparable performance with 30\% of the training data, validating the efficiency and practicality of our approach.",https://icml.cc/virtual/2026/poster/64050,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
63852,Poster,Equilibrium Pricing in Oligopolistic Data Markets,Bhaskar Ray Chaudhury ⋅ Jugal Garg ⋅ Eklavya Sharma ⋅ Jiaxin Song,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"We study equilibrium pricing in oligopolistic data markets with budget-constrained buyers (e.g., ML companies purchasing data to improve model accuracy) and strategic data sellers. Sellers compete by setting prices for their datasets, giving rise to a pricing game whose pure Nash equilibria correspond to equilibrium prices. While equilibrium prices are guaranteed for rivalrous goods via competitive equilibrium, we show that the non-rivalry of data fundamentally alters this picture: an exact Nash equilibrium need not exist, and in fact no 1.364-approximate equilibrium exists under uniform pricing. We therefore investigate relaxed equilibrium notions. Allowing sellers to use beyond-uniform pricing—specifically, piecewise-linear convex pricing functions—guarantees approximate stability within a constant factor: there exists a pricing profile in which no seller can improve revenue by a factor of two by deviating to any uniform price (a 2-approximate Nash equilibrium). Finally, our simulations demonstrate fast convergence and empirical approximation guarantees that outperform the worst-case bound of 2.",https://icml.cc/virtual/2026/poster/63852,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
60631,Poster,Modular Pretraining Enables Access Control,Ethan Roland ⋅ Murat Cubuktepe ⋅ Erick Martinez ⋅ Stijn Servaes ⋅ Keenan Pepper ⋅ Michael Vaiana ⋅ Diogo de Lucena ⋅ Judd Rosenblatt ⋅ Addie Foote ⋅ Cem Anil ⋅ Alex Cloud,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"AI developers face a dual-use dilemma. The same capability that helps one user cure a disease can help another synthesize one. This dilemma could be resolved by access control, granting different users access to different AI capabilities. A gold standard for access control would be to serve models with different capabilities to different users. However, training and deploying multiple models is prohibitively expensive. We address this challenge by developing gradient-routed mixture-of-experts (GR-MoE), a pretraining method that selectively updates experts to induce specialization. Ablating an expert at inference time removes its capability, approximating a model trained on filtered data. We evaluate GR-MoE on synthetic stories and realistic dual-use data spanning biology, cybersecurity, nuclear physics, and code. On realistic data, GR-MoE preserves performance on retained capabilities while achieving 30% compute efficiency on forget capabilities. GR-MoE limits recovery more effectively than post-hoc unlearning and preserves capabilities better than LoRA. GR-MoE's advantages improve when scaled from 48M to 2B parameters, approaching multiple data filtered models in a single training run.",https://icml.cc/virtual/2026/poster/60631,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
66181,Poster,DRPBench: Evaluating LLMs in Concurrent Code Comprehension via Fine-grained Data Race Prediction,Yuqi Guo ⋅ Siwei Wei ⋅ Yan Cai,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Large Language Models (LLMs) have demonstrated sophisticated comprehension of sequential code, yet their capacity for reasoning about concurrent programs remains largely unquantified. We introduce DRPBench, a benchmark designed to evaluate the concurrent code comprehension of LLMs by measuring their data race prediction performance. To address the challenge of runtime non-determinism for evaluation on concurrent programs, we frame the evaluation as a fine-grained static prediction task using 1,003 programs from the SV-COMP suite, featuring 549 manually annotated data races with precise variable- and line-level granularity. Our evaluation of 15 state-of-the-art LLMs—spanning standard, reasoning, and agentic variants—reveals that DRPBench effectively differentiates concurrent code comprehension capabilities of LLMs. While the top-performing model (Gemini 3 with test-time reasoning) achieves an F1 score of 74.89%, most models struggle significantly (scoring less than 60%), with Llama 3 70B achieving only 8.80%. Beyond benchmarking, we characterize two primary failure modes: (1) shared-variable distraction, where multiple variable appearances degrade comprehension accuracy, and (2) synchronization-logic myopia, the inability to interpret non-standard synchronization implementations. Our findings provide a diagnostic roadmap for enhancing concurrent code comprehension of LLMs in future development.",https://icml.cc/virtual/2026/poster/66181,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
66728,Poster,Unsupervised Partner Design Enables Robust Ad-hoc Teamwork,Constantin Ruhdorfer ⋅ Matteo Bortoletto ⋅ Victor Oei ⋅ Anna Penzkofer ⋅ Andreas Bulling,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"We introduce Unsupervised Partner Design (UPD), a population-free multi-agent reinforcement learning method for robust ad-hoc teamwork. UPD generates training partners on-the-fly and selects them adaptively based on a learnability criterion, removing the need for pre-trained partner populations or manual parameter tuning. We show that this simple mechanism enables effective partner diversity and can be extended to joint partner-environment selection when a procedural level generator is available. Across Level-Based Foraging, Overcooked-AI, and the Overcooked Generalisation Challenge, UPD consistently outperforms both population-based and population-free baselines. In a human-AI user study, agents trained with UPD achieve higher returns and are rated as more adaptive, more human-like, and less frustrating than existing approaches.",https://icml.cc/virtual/2026/poster/66728,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
65102,Poster,MuonSSM: Orthogonalizing State Space Models for Sequence Modeling,Thai Khanh Nguyen ⋅ Ngoc Bich Uyen Vo ⋅ Thieu Vo ⋅ Tan Nguyen ⋅ Cuong Pham,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"State-space models (SSMs) have emerged as efficient linear-time alternatives to attention for long-sequence modeling. However, existing SSMs often suffer from instability and memory degradation over extended horizons due to poorly conditioned first-order updates and uncontrolled spectral geometry. We introduce MuonSSM, a general framework that stabilizes SSM training by explicitly conditioning the geometry of memory updates rather than the recurrent transition matrix. MuonSSM augments standard SSMs with a momentum-based pathway and lightweight Newton–Schulz iterations on low-rank input injections, yielding approximately norm-preserving and spectrally balanced updates while preserving parallel scan complexity. Theoretical analysis demonstrates substantial improvements in gradient propagation and mitigation of vanishing gradients over long horizons. Extensive experiments across language, vision, and time-series benchmarks show consistent gains in accuracy, robustness, and long-context performance when integrated into diverse SSM backbones. These results establish geometric conditioning of updates as a principled pathway to stable, scalable sequence modeling.",https://icml.cc/virtual/2026/poster/65102,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
61239,Poster,Towards the Explainability of Temporal Graph Networks via Memory Backtracking and Topological Attribution,Yazheng Liu ⋅ Xi Zhang ⋅ Sihong Xie ⋅ Hui Xiong,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Temporal graphs are ubiquitous in real-world applications such as social networks and finance, where Temporal Graph Networks (TGNs) capture both structural and temporal dependencies, achieving in superior predictive accuracy. Understanding which historical events drive specific model predictions can enhance trustworthiness of TGNs. Existing explanation methods overlook the memory module, the core component that records and updates node histories, leaving the influence of past events unexplored. To address this challenge, we propose a method that attributes TGNs predictions through the topology attribution tree and memory backtracking tree. The topology attribution tree captures the influence of neighbors and their memory vectors, then the memory backtracking tree quantifies how historical events shape node memory vectors. We apply the LRP in TGNs, ensuring that the total contribution of events equals the model’s logits. Finally, top-k selection may lack faithfulness due to the nonliear relationship between logits and probabilities. We design optimization objectives to map logits to probabilities and identify the important events. Experiments on nine temporal graph datasets, spanning node property prediction, link prediction tasks and graph classification tasks, show that our method provides faithful explanations and outperforms state-of-the-art baselines.",https://icml.cc/virtual/2026/poster/61239,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
63182,Poster,NeuronCtrl: Geometry-Aware Safe Closed-Loop Generative Control for Neuronal Microenvironment Dynamics,Haowei Xu ⋅ Yixin Chen ⋅ Wanyi Fu ⋅ Hongbin Han ⋅ Zhaoheng Xie,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Neuromodulation can be viewed as closed-loop control of high-dimensional spatiotemporal fields on irregular 3D morphologies, coupling membrane electrophysiology with ionic reaction–diffusion. This view supports high-rate feedback and systematic in-silico evaluation, yet is difficult in practice. Unlike classical PDE control with known equations on regular domains, neuronal microenvironments exhibit complex, often unknown biophysics on irregular shapes. High-fidelity simulators are too costly for real-time control with repeated planning. The discretized field is sparsely observed and must satisfy hard full-field safety constraints. We introduce **NeuronCtrl**, a modular operator-level framework for safe, closed-loop generative control of neuronal microenvironment dynamics. Given measurements, actions, and morphology, a history-conditioned observer infers the latent field, a morphology-aware neural operator predicts one-step dynamics, and a flow-matching conditional flow proposes actions conditioned on user preferences. Safety is enforced via complementary barrier-based mechanisms at both the action and field levels, ensuring constraint satisfaction with minimal intervention. When latency is critical, the multi-step generator is distilled into a single-step policy while retaining the same safety filter. Experiments across three high-fidelity 3D neuromodulation benchmarks spanning deep brain stimulation, extracellular reaction--diffusion control, and astrocytic potassium regulation, demonstrate superior trade-offs among cost, safety, and latency. Code is available at https://anonymous.4open.science/r/NeuronControl-D900.",https://icml.cc/virtual/2026/poster/63182,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
61319,Poster,Perceptrons and Localization of Attention’s Mean-Field Landscape,Antonio Álvarez López ⋅ Borjan Geshkovski ⋅ Domènec Ruiz-Balet,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"The forward pass of a Transformer can be seen as an interacting particle system on the unit sphere: time plays the role of layers, particles that of token embeddings, and the unit sphere idealizes layer normalization. In some weight settings the system can even be seen as a gradient flow for an explicit energy, and one can make sense of the infinite context length (\emph{mean-field}) limit thanks to Wasserstein gradient flows. In this paper we study the effect of the perceptron block in this setting, and show that critical points are generically atomic and localized on subsets of the sphere.",https://icml.cc/virtual/2026/poster/61319,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
64377,Poster,$\tau^2$-Bench: Evaluating Conversational Agents in a Dual-Control Environment,Victor Barres ⋅ Honghua Dong ⋅ Soham Ray ⋅ Xujie Si ⋅ Karthik Narasimhan,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"Existing benchmarks for conversational AI agents simulate *single-control* environments, where only the AI agent can use tools to interact with the world, while the user remains a passive information provider. This differs from real-world scenarios like technical support, where users need to actively participate in modifying the state of the (shared) world. In order to address this gap, we introduce $\tau^2$-bench, with four key contributions: 1. A novel **Telecom dual-control domain** modeled as a Dec-POMDP, where both agent and user make use of tools to act in a shared, dynamic environment that tests both agent coordination and communication, 2. A **compositional task generator** that programmatically creates diverse, verifiable tasks from atomic components, ensuring domain coverage and controlled complexity, 3. A **reliable user simulator** tightly coupled with the environment, whose behavior is constrained by tools and observable states, improving simulation fidelity, 4. **fine-grained analysis of agent performance** through multiple ablations including separating errors arising from reasoning vs communication/coordination. In particular, our experiments show significant performance drops when agents shift from no-user to dual-control, highlighting the challenges of guiding users. Overall, $\tau^2$-bench provides a controlled testbed for agents that must both reason effectively and guide user actions.",https://icml.cc/virtual/2026/poster/64377,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
61887,Poster,LaST$_{0}$: Latent Spatio-Temporal Chain-of-Thought for Robotic Vision-Language-Action Model,Zhuoyang Liu ⋅ Jiaming Liu ⋅ Hao Chen ⋅ Jiale Yu ⋅ Ziyu Guo ⋅ Chengkai Hou ⋅ Xiangju Mi ⋅ Chenyang Gu ⋅ Renrui Zhang ⋅ Kun Wu ⋅ Zhengping Che ⋅ Jian Tang ⋅ Pheng Ann Heng ⋅ Shanghang Zhang,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"Vision-Language-Action (VLA) models have recently shown strong generalization, with some approaches seeking to explicitly generate linguistic reasoning traces or predict future observations prior to execution. However, explicit reasoning typically incurs non-negligible inference latency, which constrains the temporal resolution required for robotic manipulation. Moreover, such reasoning is confined to the linguistic space, imposing a representational bottleneck that struggles to faithfully capture ineffable physical attributes. To mitigate these limitations, we propose LaST$_0$, a framework that enables efficient reasoning before acting through a Latent Spatio-Temporal Chain-of-Thought (CoT), capturing fine-grained physical and robotic dynamics that are often difficult to verbalize. Specifically, we introduce a token-efficient latent CoT space that models future visual dynamics, 3D structural information, and robot proprioceptive states, and further extends these representations across time to enable temporally consistent implicit reasoning trajectories. Furthermore, LaST$_0$ adopts a dual-system architecture implemented via a Mixture-of-Transformers design, where a reasoning expert conducts low-frequency latent inference and an acting expert generates high-frequency actions conditioned on robotics-oriented latent representations. To facilitate coordination, LaST$_0$ is trained with heterogeneous operation frequencies, enabling adaptive switching during deployment. Across 10 real-world tasks spanning tabletop, mobile, and dexterous hand manipulation, LaST$_0$ improves mean success rates by 13%, 14% and 14% over prior SOTA VLA methods, respectively.",https://icml.cc/virtual/2026/poster/61887,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
66000,Poster,Expressivity-Efficiency Tradeoffs for Hybrid Sequence Models,John Cooper ⋅ Mingchen Ma ⋅ Ilias Diakonikolas ⋅ Frederic Sala,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"Hybrid sequence models—combining Transformer and state-space model layers—seek to gain the expressive versatility of attention as well as the computational efficiency of state-space model layers. Despite burgeoning interest in hybrid models, we lack a basic understanding of the settings where—and underlying mechanisms through which—they offer benefits over their constituent models. In this paper, we study this question, focusing on a broad family of core synthetic tasks. For this family of tasks, we prove the existence of fundamental limitations for non-hybrid models. Specifically, any Transformer or state-space model that solves the underlying task requires either a large number of parameters or a large working memory. On the other hand, for two prototypical tasks within this family—namely selective copying and associative recall—we construct hybrid models of small size and working memory that provably solve these tasks, thus achieving the best of both worlds. Our experimental evaluation empirically validates our theoretical findings. Importantly, going beyond the settings in our theoretical analysis, we empirically show that learned—rather than constructed—hybrids outperform non-hybrid models with up to $6 \times$ as many parameters. We additionally demonstrate that hybrid models exhibit stronger length generalization and out-of-distribution robustness than non-hybrids.",https://icml.cc/virtual/2026/poster/66000,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
61803,Poster,AlgoVeri: An Aligned Benchmark for Verified Code Generation on Classical Algorithms,Haoyu Zhao ⋅ Ziran Yang ⋅ Jiawei Li ⋅ Deyuan Mike He ⋅ Zenan Li ⋅ Chi Jin ⋅ Venugopal Veeravalli ⋅ Aarti Gupta ⋅ Sanjeev Arora,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Vericoding refers to the generation of formally verified code from rigorous specifications. Recent AI models show promise in vericoding, but a unified methodology for cross-paradigm evaluation is lacking. Existing benchmarks test only an individual language/tool (e.g., Dafny, Verus, and Lean) and each covers very different tasks, so the performance numbers are not directly comparable. We address this gap with AlgoVeri, a benchmark that evaluates vericoding of $77$ classical algorithms in each of Dafny, Verus, and Lean. By enforcing identical functional contracts, AlgoVeri reveals critical capability gaps in current models. While frontier models achieve tractable success in Dafny ($40.3$\% for Gemini-3 Flash), where high-level abstractions and SMT automation simplify the workflow, performance collapses under the systems-level memory constraints of Verus ($24.7$\%) and the explicit proof construction required by Lean (7.8\%). Beyond aggregate metrics, we uncover a sharp divergence in test-time compute dynamics: Gemini-3 effectively utilizes iterative repair to boost performance (e.g., tripling pass rates in Dafny), whereas GPT-OSS saturates early. Finally, our error analysis shows that language design affects the refinement trajectory: while Dafny allows models to focus on logical correctness, Verus and Lean trap models in persistent syntactic and semantic barriers.",https://icml.cc/virtual/2026/poster/61803,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
66806,Poster,Enhancing Reasoning for Diffusion LLMs via Distribution Matching Policy Optimization,Yuchen Zhu ⋅ Wei Guo ⋅ Jaemoo Choi ⋅ Petr Molodyk ⋅ Bo Yuan ⋅ Molei Tao ⋅ Yongxin Chen,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Diffusion large language models (dLLMs) are promising alternatives to autoregressive large language models (AR-LLMs), as they potentially allow higher inference throughput. Reinforcement learning (RL) is a crucial component for dLLMs to achieve comparable performance with AR-LLMs on important tasks, such as reasoning. However, RL algorithms that are well-suited for dLLMs' unique characteristics have yet to be developed. This paper proposes **Distribution Matching Policy Optimization (DMPO)**, a principled and theoretically grounded RL fine-tuning method specifically designed to enhance the reasoning capabilities of dLLMs by matching the dLLM policy distribution to the optimal, reward-tilted one through cross-entropy optimization. We identify a key challenge in the implementation with a small training batch size and propose several effective solutions through a novel weight baseline subtraction technique. DMPO exhibits superior performance on multiple reasoning benchmarks without supervised fine-tuning, with an accuracy improvement of up to $54.3\\%$ over previously SOTA baselines and $66.41\\%$ over the base model, underscoring the effectiveness of the distribution matching framework.",https://icml.cc/virtual/2026/poster/66806,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
60683,Poster,Joint Learning in the Gaussian Single Index Model,Loucas Pillaud-Vivien ⋅ Adrien Schertzer,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"We consider the problem of jointly learning a one-dimensional projection and a univariate function in high-dimensional Gaussian models. Specifically, we study predictors of the form $f(x)=\varphi^\star(\langle w^\star, x \rangle)$, where both the direction $w^\star \in \mathcal{S}_{d-1}$, the sphere of $\mathbb{R}^d$, and the function $\varphi^\star: \mathbb{R} \to \mathbb{R}$ are learned from Gaussian data. This setting captures a fundamental non-convex problem at the intersection of representation learning and nonlinear regression. We analyze the gradient flow dynamics of a natural alternating scheme and prove convergence, with a rate controlled by the information exponent reflecting the *Gaussian regularity* of the function $\varphi^\star$. Strikingly, our analysis shows that convergence still occurs even when the initial direction is negatively correlated with the target. On the practical side, we demonstrate that such joint learning can be effectively implemented using a Reproducing Kernel Hilbert Space (RKHS) adapted to the structure of the problem, enabling efficient and flexible estimation of the univariate function. Our results offer both theoretical insight and practical methodology for learning low-dimensional structure in high-dimensional settings.",https://icml.cc/virtual/2026/poster/60683,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
61008,Poster,Provable Accuracy Collapse of Embedding-Based Representations under Dimensionality Mismatch,Dionysis Arvanitakis ⋅ Vaggos Chatziafratis ⋅ Yiyuan Luo,"Jul 8, 5:00 PM - 6:45 PM",HALL A,"Embedding-based representations in Euclidean space $\mathbb{R}^d$ are a cornerstone of modern machine learning, where a major goal is to use the \emph{smallest dimension} that faithfully captures data relations. In this work, we prove sharp dimension--accuracy tradeoffs and identify a fundamental information-theoretic limitation: unless the embedding dimension $d$ is chosen close to the ground-truth dimension $D$, accuracy undergoes a sudden collapse. Our main result shows that this phenomenon arises even in standard contrastive learning settings, where supervision is limited to a set of $m$ anchor--positive--negative triplets $(i,j,k)$ encoding distance comparisons $\mathrm{dist}(i,j) < \mathrm{dist}(i,k)$. Specifically, given triplets realizable by an unknown ground-truth embedding in $D$ dimensions, we prove that there exists constant $c < 1$, such that \emph{every embedding of dimension at most $cD$ violates half of the triplets}, yielding accuracy as low as a trivial one-dimensional solution that ignores the input. We complement our information-theoretic bounds with strong computational hardness results: under the Unique Games Conjecture, even if the given triplets are nearly realizable in $D=1$ dimension, no polynomial-time algorithm---\textit{regardless of its dimension}---can achieve accuracy above the trivial 50% baseline.",https://icml.cc/virtual/2026/poster/61008,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
61791,Poster,On the origin of neural scaling laws: from random graphs to natural language,Maissam Barkeshli ⋅ Alberto Alfarano ⋅ Andrey Gromov,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"Scaling laws have played a major role in modern AI, providing predictive power over how model performance will improve with increasing resources. This has spurred intense interest in their origin, with a common suggestion being that they arise from power laws already present in the data. Here we study scaling laws for transformers trained to predict random walks on graphs with tunable complexity. We show that this simplified setting already yields scaling laws even in the absence of power laws in the data correlations. We further consider dialing down the complexity of language by training on sequences sampled from increasingly simplified generative language models, from 4,2,1-layer transformer language models down to language bigrams, revealing a monotonic evolution of the scaling exponents. Our results also include scaling laws obtained from training on random walks on random graphs drawn from Erdös-Renyi and scale-free Barabási-Albert ensembles. Finally, we revisit scaling laws for language modeling, demonstrating that several essential results can be reproduced using 2 layer transformers with context length of 100, demonstrate an alternative method for obtaining compute optimal curves, and provide preliminary evidence that maximal update parameterization may be more parameter efficient than standard parameterization.",https://icml.cc/virtual/2026/poster/61791,spotlight,https://icml.cc/virtual/2026/events/2026SpotlightPosters
